scores,avg_scores
-2.3782771283079995,11.383851231901609
145.12000038559424,12.74280243949082
112.39957482449329,13.974114369521407
149.41834263668136,14.542251680974141
107.10559172187502,15.106052812293628
125.47947733884816,16.497935897140568
24.231117897353002,19.190432996506193
-147.95978421742598,18.779389592153606
-268.9036295803688,13.847004048719095
92.42943842029158,14.265999789635542
1.8794375007860253,12.722711165425151
-40.53913788566513,13.470411277331136
-75.03791519743217,12.63823712187525
-208.55299622858124,9.311589581737936
12.117816678937658,12.42998883463776
71.9267560749355,13.111006830434363
-40.006218143720076,15.669012973750874
-2.2826125678534197,13.480546169044732
-48.033927222880784,11.437373867748157
-116.2817782373193,10.03465807672181
-13.420129848433419,8.412566115748286
40.610468358568454,10.39862601334967
171.2310824724674,11.778455241659577
-12.808881230187723,10.487700526697015
-4.89178628505384,8.96132478101313
229.63436224018608,11.399330960612525
49.49919695908841,10.829025324723457
120.62079075337678,11.225019501939842
128.62931684591206,13.007687259456944
24.705228314197555,13.315049866233258
147.34805059723647,15.233797984344855
27.011531277640202,14.55243423779144
142.42765345103166,18.056981689104
132.76553906724865,20.219188848463542
1.9996997812597215,20.239071808410745
146.66915040839993,21.53713479448882
-6.756414706451977,22.508194229912213
145.68104761150806,27.36162803325515
123.74517149794113,29.178152530386605
28.749408714583126,29.316876281619653
-3.2484328278451216,27.66708313137818
37.35042280932427,26.98818889312679
149.1219441971351,27.07458523314909
3.8653668931086003,27.196178468636976
15.55665535913134,26.065099552323826
143.57948387111227,28.492943674666694
152.13703837831383,30.12838057789371
69.05356052844517,30.466946429506926
143.92112282377406,34.35013731268038
79.14870614310392,33.73339541896576
96.78356212170672,33.438231262995295
116.8274575620005,33.33690427405827
-201.45898680772945,32.02317096582233
13.824458373159658,30.652967242665817
-271.9479805273395,27.59585246855957
141.29066514906873,27.75415546653129
-131.2582864557774,28.27655031014857
253.4592830811073,30.88448110554659
1.12181338925474,29.65510393011323
-21.772418919311292,28.46671075110719
27.354891412880974,25.998148634407652
130.02106729605043,29.150263686894505
215.32873427587356,30.133102609615268
131.32503650907785,34.719639087666124
-132.04534758692083,32.19553122500595
135.45902842549017,33.62281698416198
197.03348623520978,35.124547848489925
141.0275285220249,35.52248329339639
-170.56627569246007,32.144285581147294
34.19511672585307,32.226997640069655
115.87688124639259,30.545762497843285
140.54953236821459,32.65915316921271
71.36442388453166,33.772040770448136
103.94467796278411,34.682366318945185
76.89817724074108,35.3417523192317
193.76427595574825,37.068454993654115
109.74188639212514,37.24359945215698
27.120211530322024,37.345536440087116
129.436730397999,41.69769872793709
-0.20976270378733375,42.023814639551205
29.67037705620035,42.3191206173615
-173.84468477612046,39.48739793001454
164.0119720222724,41.07440084404894
58.057551437209355,41.939141828883955
29.893471003340267,41.54524812971394
149.52038023373797,43.03916584226104
7.358935792206907,43.10446266195826
-6.989991645313339,44.11724730103316
-25.594435242525947,43.40443512044978
142.16434286279417,43.78493295280336
29.148211035726433,42.57234175075246
-1.7524647070359123,42.11721253656977
90.4511763103521,41.84451479594203
273.5619811299098,44.47028967584969
98.70389079458668,47.68829848425929
107.47417504335974,48.746649002301616
35.60507238023723,47.89702150343234
87.94358084699441,50.6558276214567
141.76505576478286,52.61582434753264
57.21955594703641,52.749256521804064
-219.53803840222028,50.57765890906494
-163.49195562842903,47.4915393489247
59.75265550034854,46.965070155683264
27.244207240721778,45.74332880172366
107.87939536502755,45.75106683815518
-28.308782787721213,44.21318423688949
-69.37580807179094,43.27711497719805
215.16631152370405,46.908375934609346
15.200273449689846,49.74941496490994
134.0977722878611,50.16609830358564
102.22363877791555,51.16954031635694
17.31306302775681,51.748062325491155
-31.879745948232156,52.179644017983144
65.66799086004386,54.9218538888694
121.87619509732889,56.0194376730533
97.80272816301367,56.278197393934086
126.81903216564979,57.946449897027776
146.23409757605683,59.4316169984669
-70.74886101118192,59.20446766058389
21.537385028480514,60.582659293241875
98.55203061863747,61.70238089791258
-0.9613066398964065,61.28666314792794
8.383505422500692,59.65818737742828
263.0756169671422,62.417032359401574
124.96569462406158,63.715607168492724
122.69275933676668,62.64619113945852
-9.147070161661958,62.05972846825102
110.19793558440246,61.95549991656127
26.21812239524283,60.93138797205459
-4.079994608714927,60.64353574282547
186.5000801531226,61.035056038384326
6.39318529476941,60.82887257855562
14.70381211810846,59.55163416522639
13.659782997321585,58.360576604527125
12.229905560141958,58.462878662315944
3.6770791265004164,57.03295794949694
260.026699602296,59.700789092584415
31.438716943914727,58.5583657859085
111.97085567185137,58.4406226276476
-122.61872076291569,56.92694133287261
-56.287954231667484,56.39654611883439
-485.4672441508984,51.16836944923216
125.47486690376249,50.931898676298424
250.65085528068124,53.39975356017415
279.8277507369543,56.042464513952375
40.655066503101835,55.01322034027226
35.178933131383246,53.843639287802965
-12.908135575396514,53.024022326764545
121.53177822604296,52.800128880787234
-90.28796254914838,51.10576219386471
12.406793661620327,50.26199450926384
-47.493304102253894,48.6187868926213
-50.402166305206705,50.12935509764654
30.364847020245477,50.2947589841174
14.733748794249877,53.16157627733329
101.86782212024029,52.767347847045
14.847797828976416,54.22840868989254
11.62402329280009,51.810056092009475
119.50240480815904,52.99386200619851
143.70308277637668,54.6486170231554
89.72186710101553,55.27228678003675
124.65945619517854,55.218670669028036
-0.7126197016835789,53.05825712925246
100.7658290973137,52.75266505513483
21.921150548140673,54.29233003648544
18.4037345130386,53.12177709736092
80.06552509816086,51.952097485990414
97.84993851873733,51.52032158595753
-112.41624625130446,52.1018218803691
-18.982656565985124,51.570044147450716
60.98980113128065,51.02117334629961
131.51744152620373,50.930852437879494
142.79432795297726,51.645151478563946
-22.21054292548756,50.38359926968123
54.91302725507316,50.163747769824546
144.7452160145853,49.673557170412906
5.128335292746371,48.627421659419134
20.922858100833153,48.56544812512424
256.9781812068378,49.84086263321263
144.9479819773237,51.29244008002374
-54.122379696789785,50.454512512493835
101.33742398567684,53.20633360011181
96.62086615124065,52.5324225414015
-1.9993346526664908,51.93185368050275
42.66974668312909,52.05961643730064
125.51497421866092,51.81956237714987
98.22723167066496,52.72824533593445
2.9423363428942224,52.82756861581652
-34.82078409834472,52.73530512725833
84.12907962134935,52.154952494843876
21.140813824405612,52.07487852273068
166.15875545046603,53.753990724305694
52.1231126949209,53.370710088151384
114.94995122840318,51.784589789136305
118.57083919011627,51.9832592730916
0.6365600154215514,50.91488312281221
159.03346424204312,52.14916704143028
270.943289889688,53.97916413185722
115.98518968424618,53.72136547105187
125.03228950713282,54.399492806652816
9.819985689364444,56.69307304756867
-10.1627049348199,58.22636555450477
20.709851055277312,57.835937510054045
123.05541154748794,58.7940495531217
92.44045518438818,58.63966015131531
133.96485277224272,60.26239650691495
90.64925274794305,61.862647115112296
155.69728059614403,61.267956805836704
4.949689646611901,61.16545096780592
-31.368467246169132,59.51078857246561
283.8404491859725,61.32695667654618
58.63469310292026,61.74017297729782
30.124128769020928,62.360211724470346
102.61173070503366,62.72964912292026
148.14307533314442,62.99231792527839
128.50486465708968,63.29933929021916
-158.83736669385155,60.442775301624145
-25.689965585237502,58.723534670011205
19.147790242392006,59.62250118254694
24.419213259640358,59.651319464858545
54.06521393892878,59.206451298061445
-41.100406451771505,58.80506029994271
37.896905945671335,59.1001943051744
-155.1601134873676,54.917837000629305
-123.7599659465885,52.43058039492283
149.83085213266023,52.70196132288175
-17.85101369398633,52.614921887558495
17.665841334787217,51.68960094506233
-29.77346999003555,51.12968502120955
146.8841339218696,52.63932630651541
24.4493156886424,51.01881866187061
-21.60061848253629,50.73888062409755
-5.155861359467835,50.540283889321785
1.9873474863656355,50.42355953421222
175.6982580383209,52.05824305899401
101.99569013740455,53.04142916910305
27.972226870738425,50.720884441787476
274.1838807933504,53.14833608028184
125.76635769642898,53.286291100527606
173.01532368492767,56.242631545006034
-69.681081597485,56.108700271347864
-2.4977448155115667,60.93839526470174
18.500313682518453,59.868649732489295
-15.111849206639505,57.21102268761609
7.851711180929556,54.49126229205584
-291.4982890766678,51.16972873625815
-154.8542761141989,49.26939664380233
73.57271229969568,50.134205122553254
70.72899209940995,49.62617726128693
145.68711088468916,51.985927995625296
-6.280233772721587,51.799057721281876
137.1023280729835,53.645014043034244
1.7474184556754437,54.16650989064308
-221.31481358791726,51.64971328456145
-14.39917464215371,51.35838405019741
42.76167616434357,50.76732259063845
-360.20630526702064,47.01678155967848
-349.03714463978946,43.410169880352576
141.67500332788637,43.63189586554986
121.32614260751822,43.408126463861265
161.39746761007507,44.124882468951874
221.6909578213743,45.09519748521382
35.0454887404849,45.45277856963551
26.86136921328098,44.71373397079518
14.83361253323514,44.64285859064613
86.55883047901169,45.324409550305866
6.619662888222658,44.58995092820647
2.6797788048496614,43.6382493310676
-15.98509226537999,44.602560870926844
-36.90465571700588,44.42334087941663
36.00451964971971,44.173488064601024
102.32637339545062,43.88157738329349
273.8830756615341,45.19246486037906
-43.215045543634375,44.9824198341976
127.99477485808224,45.713237310227704
29.73282065357793,44.56311335661761
162.76263222175936,46.13945632590774
51.41967643583115,46.44442450925772
156.23860778848618,45.4370287750742
2.7340936547234804,44.0148898918482
177.45409938920122,46.330654682708115
165.71529493824977,46.97443339223384
145.27335507891954,47.46095828151064
125.22918493526805,48.733243477389976
94.12459113232069,49.24779192188189
10.99100706164873,48.102552250311774
129.9227029742504,48.41950696334762
141.97934188449267,49.80987701876361
138.97327144764267,51.54781757422348
97.50258728001317,51.681552650810126
-18.434775632993393,51.28579675623613
76.6684195745611,50.390893397477086
-191.73797260621632,47.95228254446572
114.9762439586097,47.95254547176777
11.309192920627723,46.87992900907288
61.82935305048778,47.49185693942355
143.56154639261933,47.337137760929316
0.052176119785855235,44.62822662323029
168.82406365582236,45.156615362946056
41.28124212251777,44.31910488909991
105.3965223808206,45.27487025601447
118.19348368246864,46.55843214218734
72.85857225754764,47.07991935421006
189.56552856227816,47.74502052435796
91.09427628551963,47.73155873536926
49.96868398966771,46.89159704754351
114.73637568104549,47.13246827687453
12.170118921634128,45.69719666012943
26.90562710796847,45.916756034742995
230.2801667136184,48.53324237434087
89.98248075408824,46.59466269002203
-205.94221542890492,43.948893604703784
98.77943392335459,44.63544665624711
147.55760014426647,45.084905350639445
-71.72698325000238,42.88620476480798
18.432979459537563,41.78548591283247
-48.293709034613876,42.890922489424845
128.07966112174273,44.42861875649464
27.83122316638365,44.51545308573457
-37.208501144109846,43.89917594169707
142.21116773079686,44.780635479615746
15.939086155482755,45.35103040568829
-227.1209067933548,42.70085227829802
67.55503723387847,44.928003785510484
134.66186261114166,47.512222071087784
134.67609744580784,47.36067452421925
0.00940455846003374,47.539278706743715
75.75738316268001,48.12019412502264
96.3786955737982,49.38171578066098
116.53285114028877,49.07820295284517
-125.4415908888904,47.57929388706984
132.89616448924136,49.12426171678762
130.88126792236488,50.48463300960596
1.1198614436125638,50.475958149178425
100.01821466568994,49.71915771545211
142.39835241916748,50.12318433826974
119.56351355421988,51.039097205104554
83.61739439833345,49.13343234115438
142.71099733711105,49.302878737561194
117.76765651141301,48.750402065826066
135.87803627660904,50.805993244567
23.39022511405915,51.06487294386271
12.101483806763046,51.00088464510516
38.363723286040496,51.53564037003195
111.78204053329193,52.57494366355558
149.0187985795151,56.98011454011742
249.4953456092802,61.02361075735221
2.650968341440688,60.31439331776966
-29.086347381628585,59.31623992295927
216.5598614895253,60.02496742900762
99.73965219009129,61.08516628863575
289.226483128253,62.60640783918844
159.7600474635953,64.18653412926764
126.05464786016171,67.66022874374843
123.39512405024755,69.03817173067246
82.49920357803654,69.4355470048094
88.21967051270838,73.91980676260667
143.47316579563525,78.84490986696092
143.9522065639743,78.8676818993218
128.9824335248339,78.94424480849496
115.6154603029797,78.48642473542401
86.32198433692496,77.13273500057952
171.0288491889362,78.49256860506404
28.86331833192702,78.51258809625048
128.57574401254428,79.65000941104358
37.27797296147395,79.15720083586821
75.21395682793045,79.84314377526528
133.59794443000655,81.15232543151686
117.85520718741493,82.49072842604481
-8.65436219758972,82.77323136123897
143.58939145039335,83.84908007924571
-64.10578076110707,82.18475853768012
0.4971301877464782,79.45089908294224
-46.51196256759711,79.4179299127026
113.60582999023511,79.27404046402415
78.85392080503762,79.76525146553874
63.59088326274135,78.77353397594855
193.98982013335072,80.19923541292374
116.75215789204402,79.80437091395933
-436.36195367839133,75.41341044062818
269.1806918279758,76.33067636501592
137.60648891082585,76.04958830474169
-1.5895183355057014,74.58095957059743
83.45208827557913,74.16318860400054
-825.9845334433381,64.96209735824394
-642.3376302210204,58.42881098541726
-558.794171523928,51.54164224043548
117.94989200459811,51.301347741636526
-473.69966796321853,45.17461834752793
176.1698832414485,45.96129130714228
2.108981393135238,46.16672887740356
-61.46810690579329,44.78536361260002
29.822296477282947,47.00096630343501
-124.64265061098341,44.60477735773907
0.7010817367662128,44.498696245900454
-96.00734634166547,42.92032925197893
-75.21583971238415,40.732555390928894
-65.09731489221983,40.081060480808844
-52.12880151652996,37.87153182908531
8.136480439906862,37.54008421225921
-67.81344003803326,35.80798458807067
-16.51342408911013,34.46091551035489
133.9591390467601,35.071921178247
151.9213810302158,34.695479702926384
-212.25857073704,31.661951232700787
-238.3927919620443,28.778336473183668
133.96969403043659,28.970669656677583
11.257235241941089,28.961540819880653
20.793825926443844,28.900422808065404
5.645298872233653,26.65407412965156
-283.4464217529853,22.919785104580814
119.12842622295626,26.170491521099436
265.804845254112,27.840745634407003
83.66038368482371,27.20177346981258
-83.61914603084362,27.08285184200416
-1.567699734420799,26.882845050064585
-15.98460902701683,27.20593605014055
251.76231673169613,28.442762606240084
122.24213872565299,29.386871761832786
134.13454345772905,31.100302207851172
-27.41411001227962,29.40404943042041
-171.41085118509648,27.530550057014615
125.54890894303514,31.057248214378518
115.98544564852637,31.541552298524998
45.116199210613956,30.64609566451972
150.06707510847912,30.800005441146432
-168.40001175108978,29.115911278050927
-123.05867980070825,27.127750648417045
129.17009289685433,27.45566462164761
175.98660654681356,28.05020217571286
-1.8960146713625363,29.285657937888132
125.52532939299351,29.211949586925655
141.78545362055084,29.32099144390752
252.29242192370612,31.832717048708457
-144.7323105261586,29.385211796789967
-20.797294626126046,27.753255326337033
-48.24833617268314,26.075136829068
70.9866143268918,25.94882902835359
128.9421644663872,25.811140699646344
245.5439068778615,27.088903203310835
185.5088594282986,27.585211434827723
-3.696224831235156,27.314346935374783
115.3215491005196,28.346547588312347
17.253156325302996,28.135441918704974
127.18146300786799,28.28943614345073
11.330915779700376,26.91255731545258
197.02322502284298,26.38783610958821
13.405926430094496,26.49538569047475
135.8935002124384,28.14518416641542
-24.235699208561513,25.737228559434552
245.13330234875468,27.191165061021188
38.4193369740274,24.683093599478926
264.27359889225045,25.72822911376548
210.4326335303305,26.572008970467163
-157.77110681691985,23.7603466617955
244.32247745434412,25.378579400558564
242.2948980717557,26.919331676149042
13.811542069734159,25.622715438890033
155.44178802014721,25.73761125345176
160.8467431246591,26.05625434945001
123.74910050900031,26.13759075151022
158.35751775662405,26.857946085707212
281.3184672091676,27.960842265909527
153.94378036592087,29.211646886249465
146.91367462821464,29.395026192406167
151.1947607560844,30.534194070352267
138.64182781530624,31.168472780226033
110.34225130453589,30.935915848971327
90.3324646366441,30.660688423463622
121.93188331354263,31.966550878574946
171.33854982524718,32.244042462323485
-24.369109084144355,32.64140917909311
-385.38724218970543,28.78256545531859
26.049739518214054,29.508182476176703
42.14688429021891,28.79359301917654
64.54389971647359,28.650492808290903
-153.30540465636614,26.48152992909983
-253.72652915747818,22.004366436191535
-94.52316812928562,19.89161317597824
-86.32081123703418,23.392024600391807
-19.493489397624003,20.505282788135805
104.8111119962995,20.177329018990548
137.5320288917344,21.568544491262948
256.4753353709924,23.298776962217083
-179.71852504033006,29.76143704624716
1.0602367671307178,36.19541571612867
-46.04821098839477,41.322875321484
106.49559655604946,41.20833236699852
-1.8947395789647032,45.92638165084105
-69.73820514810615,43.4673007669455
-86.82221432556672,42.57798880975848
-18.727974300249954,43.00539013581391
181.49883257044908,44.52215549674557
79.08820213535562,46.559464024208964
-21.498053881850296,46.3374726680228
-32.10054013132009,46.97654073012625
-60.05759111200789,47.128123216130014
198.31080857952566,49.76220445084748
-20.546818326356785,50.07802428274921
-181.86745244063206,48.17798495394381
-60.774641274645106,48.24837294157769
-8.179459582556348,48.331712586643235
49.89514632070768,47.491072659382695
202.43928371695247,47.99625168625007
106.95196266431378,51.188357020263624
113.61836002485445,54.70846854013261
52.14077241436043,53.89017932397184
272.23489022417414,56.49995587379417
-39.421650369442716,55.89780111083531
109.0132859437532,56.9314809815505
122.34155160086559,60.98936071508901
52.46542109272903,60.32273066378675
0.429728234285335,57.66897949358847
44.342815320700595,57.275803809947234
283.4704209052336,60.94669947930801
139.10217762155742,62.35339825286779
18.294434557240365,62.69618868871037
-230.60964388759137,57.87246908251751
-174.77480670693427,54.90229962819163
134.11773388747463,54.90213153248909
-15.337321017512224,55.022899422436765
-122.4145375527761,55.51286255875997
33.266513108972504,54.59003860041934
242.89666646455927,55.85915080857966
-235.2864669518741,53.05512414695479
172.99704843999484,53.284423880269934
113.48172654324644,56.103241263213306
71.72281210955738,58.05105618231596
105.89144727727434,57.81826972612015
165.65755386395466,57.71497919929156
119.17084167337019,58.92564776273889
122.8300430381585,58.89869489919054
115.1422681936381,58.632263044921416
47.546399390065034,56.58480281958501
-17.83049561774544,57.85382096866914
-2.7382807535769302,58.034411107394625
-31.55877812088164,58.20130668791265
20.844493016774905,57.69988547481148
75.92033062318848,57.169667136379495
-36.156820364155465,54.352659863959325
-54.67666463764468,51.95080462329989
-91.50932106392548,51.07267366097299
-254.85046982041158,47.37095347176368
-123.38522825192932,45.96456962599136
120.73148425309678,45.90006983844364
52.14997214449656,46.3082604020916
105.88451125737168,45.39687326443689
62.874080532948156,45.89155480546542
155.98118195003366,46.09243162284137
265.94467090783854,48.99423532400537
-40.28310328966394,46.14007126762119
124.92294386895028,47.00510733657042
125.83008829933962,45.620672230641304
262.8456168160166,46.14480206349816
119.29074414878804,48.91542057315523
-107.13189031037057,45.4008768955081
-51.61079595177442,42.4618199552728
113.46065767645933,43.458311111340045
125.92605826466894,43.16315381378527
243.7330508942528,43.99201689148121
110.173001605785,43.85625590244906
134.0297948254717,43.61297867313753
82.2843319191583,41.62263732023743
-151.85704383034715,38.564629078274756
-164.48931932098014,35.450599138782806
126.43087304519341,35.2029602616739
25.82744333867059,34.074816416907545
128.3450701588318,34.2548446054505
253.7856992070096,35.889376951154155
-28.792553932334954,34.382132578695376
111.02775292191473,33.77902460966206
-48.984485922252986,33.53287084128097
-110.6669821876008,36.28007344130201
239.87043548291956,38.41828040094907
64.69390266526445,38.643750584699525
-13.460937655330056,37.863702210981494
-186.03100638997262,37.536446193645425
135.1199614895315,41.42491110011552
155.9405666592377,43.92954844800075
156.28484644946514,46.355605024865746
131.04782072014748,47.861018126043454
11.080661239270839,46.92371361847317
123.30978921869706,46.7814912217428
161.52015398001407,45.83193940783301
134.08284739595499,48.96995313219586
169.14957625489197,50.65084652707347
118.70066249848571,52.29833526194228
129.35944319526024,52.5269737283344
238.90430155719994,54.93496413969605
-43.02966051953874,55.20204958598171
254.76771328432656,58.617948862080645
220.8547252587378,61.013775857670524
12.953978410164424,59.32832731606767
-0.871319135385022,58.52873210336027
139.96819153166192,60.14339455749539
163.74427809814986,62.1018427397901
143.7416872643103,64.13983552355329
-25.616560518367862,61.90056183257435
107.9735179402417,63.18576519524032
129.79999384408302,66.30243965808748
96.53391463752669,67.8755252172092
242.1077364321858,70.3783971773566
148.20490436460335,71.36149475779555
17.811617129096717,69.51521809191699
58.40342446852685,69.02973270995915
242.89821183148533,70.32253122802544
169.98794321019128,71.50100293598376
116.72687443674116,69.94592277810943
95.48527397433924,71.29499202154724
-69.30709267379325,69.51178823537178
-161.73835811752357,66.67098913818789
10.049582484000922,66.2468307521006
246.81907045925155,68.71072417435028
127.45042408745951,69.54180026201786
110.49546591886892,67.81205071215422
13.646800284202868,66.55749693878067
129.174547640423,67.66629806961251
136.84617875577862,71.3408562960462
98.16096281308792,74.07021399124643
113.44566132534275,73.86349326562511
257.8361124597976,76.5952276003982
249.33139329357306,80.31268690886169
158.41312973526465,81.56415307512461
-7.610545080548647,79.05908095967355
31.85345541717706,81.73048018336405
-38.94195653635856,79.61109013360051
56.38933161204142,79.04016618428845
-2.871451147313735,78.29422355171977
-23.572975563474287,76.99957932331228
268.8941646356019,78.03194543102873
89.36819823374273,77.73391899663247
16.140457165498432,76.66702313790586
39.147710611609384,75.90707756208558
-128.83273335987585,74.14328623458617
-8.06620374421604,74.24092915332147
-85.59479952881158,73.41236396556911
-22.260458521983153,73.5053471615581
-103.6124146926605,72.26077808446374
223.00896438640552,73.73166442209592
29.992340817870478,74.39315603391617
-6.549319678538353,74.87442948350724
256.365559276,78.3531782869065
-364.4642664052018,77.25704032105858
-51.319195522086886,77.977700648357
161.41079392925712,78.3844937451186
-35.63474036721361,77.5066466200015
258.6468450737434,79.03426995816523
116.20839534745257,79.56761310631028
125.40412506607407,79.26184253747068
140.30090131597436,78.00540484155202
104.74245622735647,79.45566043672224
230.077860730066,80.5072096053334
-15.401651403855737,79.09489220830145
-3.1006827461449546,76.43542921267982
-2.2570200367761544,75.21995157082418
-39.62864413102399,75.89498403261764
261.57097063796425,79.02680169851503
147.3261654807235,79.36545677655768
259.6168535011784,80.70236472892277
281.65148850473054,81.08154910502755
235.8061120670622,82.33788020964033
213.53682820734213,83.13295054345903
-130.77728547547878,81.00233436951267
23.612157710641085,82.75702638492253
6.579971849032177,84.46771929662265
-25.309403022430047,82.95031653594644
-29.991035730918668,82.39213174525055
-190.28581166556424,79.20582292700658
-131.90195865630892,75.34894634837339
-44.018211380182024,75.19668977389492
-12.926710730290878,73.95714513737285
-77.5596686460554,73.67139331013485
-123.1905973765765,73.54615715824508
-201.35184608291985,69.1339343425867
12.313582312304575,68.61013113905709
-79.30898773650183,67.9516506382454
-227.3058799850795,67.53890190229431
-107.12307197647031,65.11647156763429
-6.420456505296542,63.492861335988955
138.3764830205472,63.313777701699784
-58.90558899835246,61.41424360451478
110.12135757334246,62.40465056785549
136.69911010585608,62.538543776727074
174.07624446503723,62.66410468157731
-8.97052859507177,61.23357092166703
55.248329483818225,60.094558453956296
140.98204323105819,60.317372261282024
226.5565268732214,61.28934309806164
114.98483754526268,60.05014845794228
-32.15323499695356,60.15891271316812
-44.78929755923059,57.16334260473255
164.25020251923468,56.59729737733752
132.1165254487154,57.788922847723015
161.07006858198352,59.40833672489671
64.75107708431679,58.656165580423256
-161.02826928450384,55.408440106596714
4.226761739298681,54.01329085134661
-263.0829293478514,51.63862716305177
-72.9419458477266,49.829472525172086
237.45861544366537,50.90605874116792
162.9983149999983,51.570702744792634
81.65375126422347,49.96616289311301
163.54133474867115,50.11952719695368
266.6550792011075,52.60796181767378
-92.53681312634764,51.098559441725044
158.80144948774358,50.25759181828762
274.7024191085094,51.3047365772708
127.42095550758553,51.41167738797925
268.86933347331416,53.145517982969004
270.5782098775019,56.544371008481946
154.41984224528855,59.705953012110065
29.904881671424288,59.904506003984295
32.42103478016137,57.76052564719339
152.2090334407563,58.00811174072637
-73.98251347254788,56.16333194681221
86.15887661004479,56.88845271007063
123.39394357015911,56.83064666936799
100.59832105600896,56.4681680923703
227.21564270407572,57.75871489128017
-6.089390231905924,56.563364375707685
-178.94114509537295,52.195591800155974
146.7737944528782,51.170015811749025
32.05056921302236,49.9063902065266
129.0193221817828,51.27268887914992
218.2131576536351,53.136285901514505
95.58030349429919,54.48150850182108
214.9626767702885,56.06724195340354
53.16485778671881,56.62760504274387
217.0296101032953,59.03363089941158
100.64455459245502,57.3511347989801
250.87824224172644,58.96623523905994
-16.320428336642692,58.64162638403852
15.274546833944797,58.402894746261865
169.09457106956867,61.382167790556316
259.46568513909756,64.05748667938946
137.4780577141077,66.28821525181864
248.6547283840092,68.99736712087856
136.62336459218233,71.399724913727
172.70769248968833,70.89671219475981
229.69940221475514,72.89378280872867
100.73109336736617,73.96658693918772
87.21060712402239,72.27503741766796
158.09593058085616,77.50063938752854
-119.53756721957457,76.81845567055366
110.13550067717179,76.3057027380328
253.8441358293369,79.20049149999831
244.23635213098476,79.05638657057071
-291.90100204567534,74.97529259663943
289.9161696389426,76.62041304236811
-5.121884673955697,75.16618518246882
217.4227344998642,76.2929879651939
-22.349705339579558,73.76871230449746
-24.56287171317203,73.67710010140428
248.5268827535637,76.19337575640137
261.80784051173225,78.83402436188643
80.38930216205907,80.03420382481728
230.2083273488454,79.72057739192608
155.515266533003,79.80246840244888
15.321063391465273,77.35951050135175
147.0707107399436,76.01370272370389
269.5890091979352,76.35153169501262
144.1455782458683,75.65761919539788
-9.175793681420856,76.87363411333845
269.6192613444158,79.3337051496762
249.3494884972473,81.76140031615834
-87.64263158943905,81.13806803048827
256.4606567529485,84.00258495532695
-68.70131005358954,85.2184299714467
17.353824249291065,86.71098780050268
106.93280025658748,88.22049791687037
-242.9058910786709,85.92070611338657
-108.44695985653428,85.61183320128177
251.40055049884668,89.35774468003603
-8.323903808506756,91.28802410278017
258.0241989564573,93.74513026922168
250.0965567430631,97.03918571401731
81.83369742036376,100.13058148807177
242.29601620329248,103.62477236986939
94.34407902728341,104.6324177251952
119.68847062870357,104.44553760127674
257.31951705760076,107.6077886618363
43.522328918436955,106.94179837528725
-26.087585604140685,105.31393141818728
127.22068925005058,104.84537586603739
131.8186771364478,106.25326792335261
93.29976240856668,106.63378225260008
88.29020542129295,106.10686387450244
61.844371591654706,104.45974232168675
270.653302319114,106.01642696942528
15.84610562324093,106.49642037562722
275.716549238011,109.70147884359963
133.31123725050915,109.39208919091237
-3.339600663406074,108.03752792979118
248.84293082007738,108.91525655217211
-18.148527660939607,108.08626050471953
-95.0659906282451,108.74588329128211
3.2378481257058382,108.7359941551462
250.47323305058492,113.87155577913056
-3.169759613723514,114.56927764147058
-19.808541857430356,111.99660606845964
1.0774072477565255,110.3773969909372
-35.87376442190609,109.20212183407591
-330.68237546258655,104.25988473196335
262.48715195168677,104.21820545946917
-328.15331601197147,101.86204043061292
-365.20172625874255,96.62200867314806
-173.59367311381192,92.13904775092483
-53.45287459315561,90.33030944991742
-300.1219642789728,84.64039647239456
40.417877904611714,82.33879315266566
-489.16097467436066,75.90298498346915
-342.0855071875262,72.18308109487964
72.71724332133824,72.58604318029141
-87.12349509148117,70.19271789496904
-98.02196795707972,69.9523233501237
237.67190187633616,71.46745360278662
-585.8527089099975,64.37498707798505
-534.8689174757033,58.020314692667945
-744.205928264641,48.306098982980785
-630.9668029852743,42.05732485544709
-735.8727507383466,36.48800879901735
67.15614310927214,35.69183228558129
123.68328572166348,36.608159450667706
-736.1820143096543,27.956146085753343
-534.3374012250529,20.43064049696646
-566.5729165280437,13.809108296743034
-320.72668519662,8.45221467707394
-470.0451359153881,3.220114740052874
49.79173445592531,1.547735983579171
-422.0998713118898,-3.6797082754642783
-624.0473390145545,-12.428964088027092
-231.99241387921566,-14.585683943452818
7.5741704319895575,-14.66268770747237
266.5123853314968,-13.688509564853096
-390.5159258122715,-20.18832567436678
-168.49325560701462,-23.248038807578006
-568.8145315671787,-31.422731407089888
-495.8052712496966,-37.74701776550867
-485.1843312396743,-44.325938002802296
-381.4049780796608,-50.43698180574645
-595.0396960624897,-57.394689700045
-402.7755820932977,-62.294551592218205
-365.89701072225546,-67.53448100524933
67.12834688895256,-65.66782186416407
-415.76306322290077,-70.92680750316478
-18.741427275686135,-73.65266313421502
-102.73096941262428,-77.1223363496511
-377.55904525819085,-77.97891678177626
260.1782202190989,-78.27629627597469
-256.0767564706111,-80.78584499394125
-336.66401402248283,-86.32671247916471
-102.61809557551256,-87.12939638152403
-70.45934705564576,-87.5883611349488
-123.27722562696333,-91.30640221875406
9.676322760370306,-93.82771739626769
